id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5108156362,WILLIAM SCHULZ,https://api.openalex.org/works?filter=author.id:A5108156362,6,200,US
https://openalex.org/A5040094074,Woo‐Sung Jung,https://api.openalex.org/works?filter=author.id:A5040094074,25,156,
https://openalex.org/A5100329996,Xi Chen,https://api.openalex.org/works?filter=author.id:A5100329996,114,2257,CN
https://openalex.org/A5006932859,Xihong Lu,https://api.openalex.org/works?filter=author.id:A5006932859,119,497,CN
https://openalex.org/A5059905480,Liqun Yang,https://api.openalex.org/works?filter=author.id:A5059905480,34,304,GB
https://openalex.org/A5084195072,Zheng Xiang,https://api.openalex.org/works?filter=author.id:A5084195072,44,210,US
https://openalex.org/A5067022874,Xiangjue Dong,https://api.openalex.org/works?filter=author.id:A5067022874,6,34,US
https://openalex.org/A5100432839,Xiaojing Zhang,https://api.openalex.org/works?filter=author.id:A5100432839,24,90,CN
https://openalex.org/A5060631280,Xiaoming Fu,https://api.openalex.org/works?filter=author.id:A5060631280,38,119,CN
https://openalex.org/A5019216175,Xiaoxing Fu,https://api.openalex.org/works?filter=author.id:A5019216175,10,21,CN
https://openalex.org/A5026595284,Xiaoyuan Yi,https://api.openalex.org/works?filter=author.id:A5026595284,4,14,CN
https://openalex.org/A5081376690,Xing Xie,https://api.openalex.org/works?filter=author.id:A5081376690,51,216,CN
https://openalex.org/A5064296464,Xiaoqing Hu,https://api.openalex.org/works?filter=author.id:A5064296464,27,142,HK
https://openalex.org/A5108696289,Xinyang Wang,https://api.openalex.org/works?filter=author.id:A5108696289,50,404,CN
https://openalex.org/A5022873491,Haibo Yang,https://api.openalex.org/works?filter=author.id:A5022873491,64,289,CN
https://openalex.org/A5100395652,Xinyi Liu,https://api.openalex.org/works?filter=author.id:A5100395652,35,390,CN
https://openalex.org/A5042433819,Xinyi Zhao,https://api.openalex.org/works?filter=author.id:A5042433819,29,147,CN
https://openalex.org/A5056067943,Xinyu Yang,https://api.openalex.org/works?filter=author.id:A5056067943,44,543,CN
https://openalex.org/A5082188402,Xinzhe Li,https://api.openalex.org/works?filter=author.id:A5082188402,41,156,CN
https://openalex.org/A5079983445,Xixuan Zhang,https://api.openalex.org/works?filter=author.id:A5079983445,4,10,DE
https://openalex.org/A5037920323,Xiaoxu Ren,https://api.openalex.org/works?filter=author.id:A5037920323,12,78,CN
https://openalex.org/A5100647548,Kai Zhao,https://api.openalex.org/works?filter=author.id:A5100647548,39,247,CN
https://openalex.org/A5071329338,Xudong Tang,https://api.openalex.org/works?filter=author.id:A5071329338,28,175,CN
https://openalex.org/A5002324213,Xudong Yu,https://api.openalex.org/works?filter=author.id:A5002324213,27,150,GB
https://openalex.org/A5014394213,Xuechunzi Bai,https://api.openalex.org/works?filter=author.id:A5014394213,13,46,US
https://openalex.org/A5100606726,Yifei Chen,https://api.openalex.org/works?filter=author.id:A5100606726,46,305,CN
https://openalex.org/A5055435715,Yajun Song,https://api.openalex.org/works?filter=author.id:A5055435715,40,226,CN
https://openalex.org/A5073502448,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5073502448,18,85,US
https://openalex.org/A5084793824,Yamir Moreno,https://api.openalex.org/works?filter=author.id:A5084793824,75,441,
https://openalex.org/A5093939343,Yan Asadchy,https://api.openalex.org/works?filter=author.id:A5093939343,2,3,
https://openalex.org/A5101759768,Dayan Wang,https://api.openalex.org/works?filter=author.id:A5101759768,54,349,CN
https://openalex.org/A5100367775,Yan Xia,https://api.openalex.org/works?filter=author.id:A5100367775,43,662,FI
https://openalex.org/A5011660475,Yue‐Heng Yang,https://api.openalex.org/works?filter=author.id:A5011660475,73,286,CN
https://openalex.org/A5004327296,Yangliu Fan,https://api.openalex.org/works?filter=author.id:A5004327296,2,8,DE
https://openalex.org/A5078658990,Yann Renisio,https://api.openalex.org/works?filter=author.id:A5078658990,4,30,
https://openalex.org/A5005205473,Yann Vonlanthen,https://api.openalex.org/works?filter=author.id:A5005205473,3,24,CH
https://openalex.org/A5040323736,Marcus J. Grote,https://api.openalex.org/works?filter=author.id:A5040323736,31,141,
https://openalex.org/A5033914298,Liubing Dong,https://api.openalex.org/works?filter=author.id:A5033914298,52,100,CN
https://openalex.org/A5103781592,Wan-zhen Yao,https://api.openalex.org/works?filter=author.id:A5103781592,28,145,CN
https://openalex.org/A5049051580,Yaoyu Zhou,https://api.openalex.org/works?filter=author.id:A5049051580,107,352,CN
https://openalex.org/A5019284998,Yi Jiang,https://api.openalex.org/works?filter=author.id:A5019284998,41,234,ES
https://openalex.org/A5036320427,Yasin Yılmaz,https://api.openalex.org/works?filter=author.id:A5036320427,24,184,TR
https://openalex.org/A5073874233,Yasmine Houri,https://api.openalex.org/works?filter=author.id:A5073874233,1,1,FR
https://openalex.org/A5041808447,Yelena Mejova,https://api.openalex.org/works?filter=author.id:A5041808447,23,157,IT
https://openalex.org/A5090538407,Yerka Freire-Vidal,https://api.openalex.org/works?filter=author.id:A5090538407,2,3,CL
https://openalex.org/A5000991048,Yi Zhao,https://api.openalex.org/works?filter=author.id:A5000991048,68,333,CN
https://openalex.org/A5013465081,Yian Yin,https://api.openalex.org/works?filter=author.id:A5013465081,13,32,US
https://openalex.org/A5087257186,Yifang Ma,https://api.openalex.org/works?filter=author.id:A5087257186,17,95,CN
https://openalex.org/A5112752610,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5112752610,16,38,US
https://openalex.org/A5100748612,Chao Gao,https://api.openalex.org/works?filter=author.id:A5100748612,74,466,CN
https://openalex.org/A5100753210,Yuan Yin,https://api.openalex.org/works?filter=author.id:A5100753210,45,141,CN
https://openalex.org/A5008429967,Ying Zhong Tang,https://api.openalex.org/works?filter=author.id:A5008429967,39,179,CN
https://openalex.org/A5032446414,Yingdan Lu,https://api.openalex.org/works?filter=author.id:A5032446414,12,47,US
https://openalex.org/A5065435667,Yingrong Mao,https://api.openalex.org/works?filter=author.id:A5065435667,1,1,CN
https://openalex.org/A5013469439,Zhi Su,https://api.openalex.org/works?filter=author.id:A5013469439,45,335,CN
https://openalex.org/A5100393445,Yixin Chen,https://api.openalex.org/works?filter=author.id:A5100393445,47,332,CN
https://openalex.org/A5064837504,Yize Zhang,https://api.openalex.org/works?filter=author.id:A5064837504,20,141,CN
https://openalex.org/A5059236838,Yong‐Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5059236838,41,234,US
https://openalex.org/A5050834827,Yoo Jung Oh,https://api.openalex.org/works?filter=author.id:A5050834827,10,43,US
https://openalex.org/A5100786285,Kwang S. Kim,https://api.openalex.org/works?filter=author.id:A5100786285,122,1113,KR
https://openalex.org/A5037708423,Yphtach Lelkes,https://api.openalex.org/works?filter=author.id:A5037708423,37,185,
https://openalex.org/A5090526778,Yuan Chang Leong,https://api.openalex.org/works?filter=author.id:A5090526778,15,59,IT
https://openalex.org/A5108538229,Hong-Yuan Mark Liao,https://api.openalex.org/works?filter=author.id:A5108538229,35,195,TW
https://openalex.org/A5100368754,Yuan Zhang,https://api.openalex.org/works?filter=author.id:A5100368754,71,487,CN
https://openalex.org/A5029414400,Yuanyi Zhen,https://api.openalex.org/works?filter=author.id:A5029414400,4,7,CN
https://openalex.org/A5006964660,Ming Zheng,https://api.openalex.org/works?filter=author.id:A5006964660,60,298,CA
https://openalex.org/A5065140782,Yueran Wang,https://api.openalex.org/works?filter=author.id:A5065140782,7,20,CN
https://openalex.org/A5100401280,Feng Zhang,https://api.openalex.org/works?filter=author.id:A5100401280,64,742,CN
https://openalex.org/A5103324245,Yufan Guo,https://api.openalex.org/works?filter=author.id:A5103324245,26,127,CN
https://openalex.org/A5020228335,Yiyun Cheng,https://api.openalex.org/works?filter=author.id:A5020228335,66,283,US
https://openalex.org/A5100624915,Yuhui Zhang,https://api.openalex.org/works?filter=author.id:A5100624915,52,553,JP
https://openalex.org/A5066593729,Yuichiro Nakai,https://api.openalex.org/works?filter=author.id:A5066593729,28,164,CN
https://openalex.org/A5044723722,Yujia Yang,https://api.openalex.org/works?filter=author.id:A5044723722,25,186,CN
https://openalex.org/A5113598639,Yongli Jiao,https://api.openalex.org/works?filter=author.id:A5113598639,20,27,CN
https://openalex.org/A5062910836,Yulia Tsvetkov,https://api.openalex.org/works?filter=author.id:A5062910836,35,276,US
https://openalex.org/A5100951653,Yuliang Xu,https://api.openalex.org/works?filter=author.id:A5100951653,18,50,US
https://openalex.org/A5078117465,Yuliia Kazmina,https://api.openalex.org/works?filter=author.id:A5078117465,2,8,
https://openalex.org/A5102276878,Yulin Dong,https://api.openalex.org/works?filter=author.id:A5102276878,17,35,CN
https://openalex.org/A5043862313,Yulin Deng,https://api.openalex.org/works?filter=author.id:A5043862313,76,338,US
https://openalex.org/A5013137095,Yunhao Cai,https://api.openalex.org/works?filter=author.id:A5013137095,38,89,CN
https://openalex.org/A5100658744,Yuning Liu,https://api.openalex.org/works?filter=author.id:A5100658744,22,64,CN
https://openalex.org/A5015353040,Yunus Uğur,https://api.openalex.org/works?filter=author.id:A5015353040,3,32,TR
https://openalex.org/A5049625771,Yan Liang,https://api.openalex.org/works?filter=author.id:A5049625771,36,107,CN
https://openalex.org/A5077722217,Yuqi Chang,https://api.openalex.org/works?filter=author.id:A5077722217,4,9,
https://openalex.org/A5119402063,Yusuf Sezer Car,https://api.openalex.org/works?filter=author.id:A5119402063,0,1,DE
https://openalex.org/A5069676139,Yusuke Miyake,https://api.openalex.org/works?filter=author.id:A5069676139,12,78,JP
https://openalex.org/A5019943830,Yutong Jiang,https://api.openalex.org/works?filter=author.id:A5019943830,24,162,CN
https://openalex.org/A5050716607,Zachary Horne,https://api.openalex.org/works?filter=author.id:A5050716607,14,80,GB
https://openalex.org/A5065953496,Zack Zimbalist,https://api.openalex.org/works?filter=author.id:A5065953496,6,14,AT
https://openalex.org/A5015358540,Zerui Tian,https://api.openalex.org/works?filter=author.id:A5015358540,4,8,CN
https://openalex.org/A5054854113,Zexin Ma,https://api.openalex.org/works?filter=author.id:A5054854113,15,54,
https://openalex.org/A5101631516,Zeyuan Chen,https://api.openalex.org/works?filter=author.id:A5101631516,16,75,CN
https://openalex.org/A5100437036,Kai Wang,https://api.openalex.org/works?filter=author.id:A5100437036,171,7341,CN
https://openalex.org/A5028273524,Jiazhao Wang,https://api.openalex.org/works?filter=author.id:A5028273524,90,368,CN
https://openalex.org/A5115449729,Zhaolun Fan,https://api.openalex.org/works?filter=author.id:A5115449729,1,4,
https://openalex.org/A5110843713,Chunliang Lei,https://api.openalex.org/works?filter=author.id:A5110843713,21,60,CN
https://openalex.org/A5027253160,Zhouhan Chen,https://api.openalex.org/works?filter=author.id:A5027253160,6,7,CN
https://openalex.org/A5100696151,Zining Wang,https://api.openalex.org/works?filter=author.id:A5100696151,23,75,CN
https://openalex.org/A5007130586,Zihan Yan,https://api.openalex.org/works?filter=author.id:A5007130586,24,188,CN
https://openalex.org/A5085176870,Ziying Chen,https://api.openalex.org/works?filter=author.id:A5085176870,29,178,CN
https://openalex.org/A5100373619,Ziyu Chen,https://api.openalex.org/works?filter=author.id:A5100373619,26,184,CN
https://openalex.org/A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,12,95,HU
https://openalex.org/A5037009852,Yang Zou,https://api.openalex.org/works?filter=author.id:A5037009852,40,111,CN
https://openalex.org/A5090107603,Zsófia Rakovics,https://api.openalex.org/works?filter=author.id:A5090107603,3,8,HU
https://openalex.org/A5082055744,Zsófia Zádor,https://api.openalex.org/works?filter=author.id:A5082055744,2,2,GB
https://openalex.org/A5050312988,Alberto Bisin,https://api.openalex.org/works?filter=author.id:A5050312988,39,201,US
https://openalex.org/A5064805356,Junrong Yan,https://api.openalex.org/works?filter=author.id:A5064805356,21,124,CN
https://openalex.org/A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,8,17,US
https://openalex.org/A5115588111,Mengmeng Wu,https://api.openalex.org/works?filter=author.id:A5115588111,113,939,GB
https://openalex.org/A5038775913,Paolo Cornale,https://api.openalex.org/works?filter=author.id:A5038775913,14,76,IT
https://openalex.org/A5004566032,Emőke-Ágnes Horvát,https://api.openalex.org/works?filter=author.id:A5004566032,15,72,US
https://openalex.org/A5054348632,Ákos Huszár,https://api.openalex.org/works?filter=author.id:A5054348632,6,35,HU
https://openalex.org/A5079294298,Émilien Schultz,https://api.openalex.org/works?filter=author.id:A5079294298,11,114,FR
https://openalex.org/A5022704573,Étienne Ollion,https://api.openalex.org/works?filter=author.id:A5022704573,17,131,
https://openalex.org/A5075046668,Iris Damião,https://api.openalex.org/works?filter=author.id:A5075046668,1,1,PT
https://openalex.org/A5115860971,Özgür Togay,https://api.openalex.org/works?filter=author.id:A5115860971,0,2,NL
https://openalex.org/A5093136191,Şükrü Atsızelti,https://api.openalex.org/works?filter=author.id:A5093136191,2,9,TR
https://openalex.org/A5002490736,A. K. Tyagi,https://api.openalex.org/works?filter=author.id:A5002490736,68,741,IN
https://openalex.org/A5014647140,Aaron Clauset,https://api.openalex.org/works?filter=author.id:A5014647140,47,267,US
https://openalex.org/A5089395967,Aaron Nichols,https://api.openalex.org/works?filter=author.id:A5089395967,3,10,CA
https://openalex.org/A5039995516,Aaron Reeves,https://api.openalex.org/works?filter=author.id:A5039995516,48,254,GB
https://openalex.org/A5021334672,Joshua Maynez,https://api.openalex.org/works?filter=author.id:A5021334672,12,51,
https://openalex.org/A5064296964,Abdullah Almaatouq,https://api.openalex.org/works?filter=author.id:A5064296964,17,101,
https://openalex.org/A5046983868,Abhisek Dash,https://api.openalex.org/works?filter=author.id:A5046983868,5,39,
https://openalex.org/A5068763840,A Israeli,https://api.openalex.org/works?filter=author.id:A5068763840,20,109,
https://openalex.org/A5083303782,S. Kellogg,https://api.openalex.org/works?filter=author.id:A5083303782,11,87,FR
https://openalex.org/A5074354806,Ádám Stefkovics,https://api.openalex.org/works?filter=author.id:A5074354806,7,46,HU
https://openalex.org/A5090745602,Adel Daoud,https://api.openalex.org/works?filter=author.id:A5090745602,22,143,SE
https://openalex.org/A5099120990,Adeline Clarke,https://api.openalex.org/works?filter=author.id:A5099120990,0,3,
https://openalex.org/A5011112366,Adiba Mahbub Proma,https://api.openalex.org/works?filter=author.id:A5011112366,2,12,
https://openalex.org/A5082562050,Adrien Letellier,https://api.openalex.org/works?filter=author.id:A5082562050,4,5,CA
https://openalex.org/A5015319043,Adriënne M. Mendrik,https://api.openalex.org/works?filter=author.id:A5015319043,14,43,NL
https://openalex.org/A5086011172,Agnieszka Czaplicka,https://api.openalex.org/works?filter=author.id:A5086011172,6,23,PL
https://openalex.org/A5039380414,David Vilares,https://api.openalex.org/works?filter=author.id:A5039380414,19,111,ES
https://openalex.org/A5067493080,Agostino Merico,https://api.openalex.org/works?filter=author.id:A5067493080,34,93,DE
https://openalex.org/A5006771869,José Agustín Orozco-Castillo,https://api.openalex.org/works?filter=author.id:A5006771869,2,2,MX
https://openalex.org/A5115780938,Ahmet Furkan Un,https://api.openalex.org/works?filter=author.id:A5115780938,0,2,ES
https://openalex.org/A5101494984,Aimee W. Smith,https://api.openalex.org/works?filter=author.id:A5101494984,15,52,EG
https://openalex.org/A5002429891,Anmol Arora,https://api.openalex.org/works?filter=author.id:A5002429891,24,203,GB
https://openalex.org/A5005645734,Akihiro Kameda,https://api.openalex.org/works?filter=author.id:A5005645734,7,23,US
https://openalex.org/A5022066530,Akiko Matsuo,https://api.openalex.org/works?filter=author.id:A5022066530,32,356,JP
https://openalex.org/A5082554858,Akira Matsui,https://api.openalex.org/works?filter=author.id:A5082554858,55,642,JP
https://openalex.org/A5055236010,Akrati Saxena,https://api.openalex.org/works?filter=author.id:A5055236010,12,88,IN
https://openalex.org/A5058731900,Alec Kirkley,https://api.openalex.org/works?filter=author.id:A5058731900,11,60,HK
https://openalex.org/A5008132739,Aleksandra Torbica,https://api.openalex.org/works?filter=author.id:A5008132739,35,190,IT
https://openalex.org/A5068647614,Alessandro Lozza,https://api.openalex.org/works?filter=author.id:A5068647614,23,90,IT
https://openalex.org/A5011228873,Alessandro Flammini,https://api.openalex.org/works?filter=author.id:A5011228873,61,243,US
https://openalex.org/A5047301239,Alessandro Galeazzi,https://api.openalex.org/works?filter=author.id:A5047301239,13,52,IT
https://openalex.org/A5018108132,Alessandro Lomi,https://api.openalex.org/works?filter=author.id:A5018108132,35,187,CH
https://openalex.org/A5032482559,Alessandro Pluchino,https://api.openalex.org/works?filter=author.id:A5032482559,32,218,IT
https://openalex.org/A5011822190,Francisco J. Ruge‐Murcia,https://api.openalex.org/works?filter=author.id:A5011822190,25,94,CA
https://openalex.org/A5052788698,Alessia Galdeman,https://api.openalex.org/works?filter=author.id:A5052788698,5,15,DK
https://openalex.org/A5061900944,Alessia Melegaro,https://api.openalex.org/works?filter=author.id:A5061900944,41,136,IT
https://openalex.org/A5007875216,Alex Berke,https://api.openalex.org/works?filter=author.id:A5007875216,10,37,US
https://openalex.org/A5007830440,Alex Koch,https://api.openalex.org/works?filter=author.id:A5007830440,24,79,
https://openalex.org/A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,121,1001,US
https://openalex.org/A5010098341,Alexander W. Hartland,https://api.openalex.org/works?filter=author.id:A5010098341,5,12,GB
https://openalex.org/A5067988005,Alexander Birbrair,https://api.openalex.org/works?filter=author.id:A5067988005,41,215,BR
https://openalex.org/A5119600915,Alexandra Rottenkolber,https://api.openalex.org/works?filter=author.id:A5119600915,0,1,
https://openalex.org/A5054478253,Alexandra Segerberg,https://api.openalex.org/works?filter=author.id:A5054478253,14,38,SE
https://openalex.org/A5018986925,Alexandre Bovet,https://api.openalex.org/works?filter=author.id:A5018986925,15,84,
https://openalex.org/A5080030270,Alexandre G. Evsukoff,https://api.openalex.org/works?filter=author.id:A5080030270,20,126,BR
https://openalex.org/A5093992721,Alexandria Leto,https://api.openalex.org/works?filter=author.id:A5093992721,1,4,
https://openalex.org/A5089842725,Alexi Quintana,https://api.openalex.org/works?filter=author.id:A5089842725,13,133,MX
https://openalex.org/A5068770852,Ali Pınar,https://api.openalex.org/works?filter=author.id:A5068770852,30,296,TR
https://openalex.org/A5000760201,Ali Tafti,https://api.openalex.org/works?filter=author.id:A5000760201,15,62,US
https://openalex.org/A5067953991,Aliakbar Akbaritabar,https://api.openalex.org/works?filter=author.id:A5067953991,12,57,DE
https://openalex.org/A5017332030,Alina Herderich,https://api.openalex.org/works?filter=author.id:A5017332030,4,20,AT
https://openalex.org/A5117815526,Alisa Kanganis,https://api.openalex.org/works?filter=author.id:A5117815526,0,2,
https://openalex.org/A5065441417,Joshua T Vogelstein,https://api.openalex.org/works?filter=author.id:A5065441417,48,582,US
https://openalex.org/A5031514121,Almog Simchon,https://api.openalex.org/works?filter=author.id:A5031514121,10,51,GB
https://openalex.org/A5058939619,Alvin Zhou,https://api.openalex.org/works?filter=author.id:A5058939619,18,66,US
https://openalex.org/A5052432924,Amal Labbouz,https://api.openalex.org/works?filter=author.id:A5052432924,0,1,DE
https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,10,26,IR
https://openalex.org/A5109219790,Amir Pnueli,https://api.openalex.org/works?filter=author.id:A5109219790,88,367,US
https://openalex.org/A5066951068,Amir Tohidi Kalorazi,https://api.openalex.org/works?filter=author.id:A5066951068,0,1,
https://openalex.org/A5078609284,AmirEmad Ghassami,https://api.openalex.org/works?filter=author.id:A5078609284,11,66,
https://openalex.org/A5025218700,Amit Goldenberg,https://api.openalex.org/works?filter=author.id:A5025218700,30,171,US
https://openalex.org/A5001076668,Amr Hilal,https://api.openalex.org/works?filter=author.id:A5001076668,5,23,US
https://openalex.org/A5002205400,Amy L. Murphy,https://api.openalex.org/works?filter=author.id:A5002205400,36,190,IT
https://openalex.org/A5007296816,Michael A. Borger,https://api.openalex.org/works?filter=author.id:A5007296816,114,1208,DE
https://openalex.org/A5018089491,Ana Vranić,https://api.openalex.org/works?filter=author.id:A5018089491,3,15,RS
https://openalex.org/A5072912426,Anastasia Giachanou,https://api.openalex.org/works?filter=author.id:A5072912426,21,80,NL
https://openalex.org/A5040873440,Anastasia Golovin,https://api.openalex.org/works?filter=author.id:A5040873440,6,18,DE
https://openalex.org/A5024468323,Anastasia Menshikova,https://api.openalex.org/works?filter=author.id:A5024468323,2,6,SE
https://openalex.org/A5077871284,Anastassia Vybornova,https://api.openalex.org/works?filter=author.id:A5077871284,5,23,DK
https://openalex.org/A5009838386,Anca Balietti,https://api.openalex.org/works?filter=author.id:A5009838386,2,19,US
https://openalex.org/A5020418858,Anders Giovanni Møller,https://api.openalex.org/works?filter=author.id:A5020418858,5,14,DK
https://openalex.org/A5111510233,Anders Weile Larsen,https://api.openalex.org/works?filter=author.id:A5111510233,1,4,
https://openalex.org/A5041987478,Anding Wang,https://api.openalex.org/works?filter=author.id:A5041987478,36,116,CN
https://openalex.org/A5076698573,Andrea Bamberg Migliano,https://api.openalex.org/works?filter=author.id:A5076698573,35,112,
https://openalex.org/A5068182184,Andrea Baronchelli,https://api.openalex.org/works?filter=author.id:A5068182184,46,256,GB
https://openalex.org/A5117345727,Andrea Baños-Ramos,https://api.openalex.org/works?filter=author.id:A5117345727,0,2,ES
https://openalex.org/A5031499875,Andrea Civilini,https://api.openalex.org/works?filter=author.id:A5031499875,4,14,IT
https://openalex.org/A5102699008,Andrea Lo Sasso,https://api.openalex.org/works?filter=author.id:A5102699008,1,1,
https://openalex.org/A5059301263,Andrea Rapisarda,https://api.openalex.org/works?filter=author.id:A5059301263,36,268,IT
https://openalex.org/A5093402679,Andrea W Wen-Yi,https://api.openalex.org/works?filter=author.id:A5093402679,2,8,US
https://openalex.org/A5058732791,Andreas Bjerre-Nielsen,https://api.openalex.org/works?filter=author.id:A5058732791,10,32,DK
https://openalex.org/A5055990297,Andreas Flache,https://api.openalex.org/works?filter=author.id:A5055990297,41,235,US
https://openalex.org/A5042192372,Andreas Jungherr,https://api.openalex.org/works?filter=author.id:A5042192372,31,137,DE
https://openalex.org/A5053529497,Andreas Kaltenbrunner,https://api.openalex.org/works?filter=author.id:A5053529497,27,134,ES
https://openalex.org/A5101619735,Andreas Maier,https://api.openalex.org/works?filter=author.id:A5101619735,53,1698,DE
https://openalex.org/A5018128415,Andreas Spitz,https://api.openalex.org/works?filter=author.id:A5018128415,16,111,DE
https://openalex.org/A5023412378,F. J. Castander,https://api.openalex.org/works?filter=author.id:A5023412378,104,746,NO
https://openalex.org/A5064355537,Andres Karjus,https://api.openalex.org/works?filter=author.id:A5064355537,9,46,EE
https://openalex.org/A5049314735,Andrew Crooks,https://api.openalex.org/works?filter=author.id:A5049314735,42,210,
https://openalex.org/A5021564671,Andrew Halterman,https://api.openalex.org/works?filter=author.id:A5021564671,2,3,US
https://openalex.org/A5113714609,Andrew Lippman,https://api.openalex.org/works?filter=author.id:A5113714609,32,148,
https://openalex.org/A5027417114,Andrew Piper,https://api.openalex.org/works?filter=author.id:A5027417114,14,176,CA
https://openalex.org/A5012236452,Andrew Renninger,https://api.openalex.org/works?filter=author.id:A5012236452,3,20,GB
https://openalex.org/A5040651152,Andrew Schauf,https://api.openalex.org/works?filter=author.id:A5040651152,3,13,ID
https://openalex.org/A5004787389,André Calero Valdez,https://api.openalex.org/works?filter=author.id:A5004787389,26,180,DE
https://openalex.org/A5035729006,André Mata,https://api.openalex.org/works?filter=author.id:A5035729006,17,83,PT
https://openalex.org/A5108018053,Andrés Gvirtz,https://api.openalex.org/works?filter=author.id:A5108018053,6,20,GB
https://openalex.org/A5070868747,Ane Rahbek Vierø,https://api.openalex.org/works?filter=author.id:A5070868747,3,17,DK
https://openalex.org/A5085100954,Angel Hsing‐Chi Hwang,https://api.openalex.org/works?filter=author.id:A5085100954,10,46,
https://openalex.org/A5077285926,Ángel Sánchez,https://api.openalex.org/works?filter=author.id:A5077285926,44,335,ES
https://openalex.org/A5033400036,Angelina Voggenreiter,https://api.openalex.org/works?filter=author.id:A5033400036,2,5,DE
https://openalex.org/A5056123843,Angélica S. Mata,https://api.openalex.org/works?filter=author.id:A5056123843,12,37,BR
https://openalex.org/A5021991324,Anikó Bíró,https://api.openalex.org/works?filter=author.id:A5021991324,15,67,HU
https://openalex.org/A5002117379,Anita Keshmirian,https://api.openalex.org/works?filter=author.id:A5002117379,3,7,
https://openalex.org/A5022479813,Anjalie Field,https://api.openalex.org/works?filter=author.id:A5022479813,29,131,US
https://openalex.org/A5110627453,Anku Rani,https://api.openalex.org/works?filter=author.id:A5110627453,5,21,
https://openalex.org/A5085824347,Peng Zhou,https://api.openalex.org/works?filter=author.id:A5085824347,7,37,CN
https://openalex.org/A5064553018,Ann Nowé,https://api.openalex.org/works?filter=author.id:A5064553018,42,619,GB
https://openalex.org/A5003185083,Andrew Beers,https://api.openalex.org/works?filter=author.id:A5003185083,22,80,US
https://openalex.org/A5076294545,Lorenzo Bertani,https://api.openalex.org/works?filter=author.id:A5076294545,29,194,IT
https://openalex.org/A5091770864,Anna De Simoni,https://api.openalex.org/works?filter=author.id:A5091770864,23,101,GB
https://openalex.org/A5061454360,Anna Sára Ligeti,https://api.openalex.org/works?filter=author.id:A5061454360,3,14,HU
https://openalex.org/A5102733770,Anna Seo Gyeong Choi,https://api.openalex.org/works?filter=author.id:A5102733770,3,13,US
https://openalex.org/A5031351421,Anna Thoma,https://api.openalex.org/works?filter=author.id:A5031351421,1,1,
https://openalex.org/A5037838698,Anna‐Carolina Haensch,https://api.openalex.org/works?filter=author.id:A5037838698,4,48,DE
https://openalex.org/A5109819792,Annabella Sakunkoo,https://api.openalex.org/works?filter=author.id:A5109819792,0,5,US
https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,16,45,NL
https://openalex.org/A5050026032,Anne K. Driscoll,https://api.openalex.org/works?filter=author.id:A5050026032,35,77,
https://openalex.org/A5037013778,Anne Maass,https://api.openalex.org/works?filter=author.id:A5037013778,53,202,AE
https://openalex.org/A5086655976,Anne-Marie Nußberger,https://api.openalex.org/works?filter=author.id:A5086655976,11,34,DE
https://openalex.org/A5024066633,Annett Heft,https://api.openalex.org/works?filter=author.id:A5024066633,16,61,DE
https://openalex.org/A5091010256,Nils Gustafsson,https://api.openalex.org/works?filter=author.id:A5091010256,28,176,GB
https://openalex.org/A5074509683,Annina Claesson,https://api.openalex.org/works?filter=author.id:A5074509683,3,10,
https://openalex.org/A5070489486,Anthony J. Olejniczak,https://api.openalex.org/works?filter=author.id:A5070489486,32,91,
https://openalex.org/A5090765519,Anthony Paik,https://api.openalex.org/works?filter=author.id:A5090765519,21,71,US
https://openalex.org/A5015651100,Antoine Vendeville,https://api.openalex.org/works?filter=author.id:A5015651100,4,21,FR
https://openalex.org/A5031295007,Anton Gollwitzer,https://api.openalex.org/works?filter=author.id:A5031295007,19,59,NO
https://openalex.org/A5120126331,Antonina Zhiteneva,https://api.openalex.org/works?filter=author.id:A5120126331,0,2,
https://openalex.org/A5053835888,Aparna Ananthasubramaniam,https://api.openalex.org/works?filter=author.id:A5053835888,3,18,US
https://openalex.org/A5010008842,Aparna Balagopalan,https://api.openalex.org/works?filter=author.id:A5010008842,10,35,US
https://openalex.org/A5119402064,Arda Astam,https://api.openalex.org/works?filter=author.id:A5119402064,0,1,DE
https://openalex.org/A5040192490,Arianna Pera,https://api.openalex.org/works?filter=author.id:A5040192490,4,13,DK
https://openalex.org/A5114285271,Ariel Flint Ashery,https://api.openalex.org/works?filter=author.id:A5114285271,1,2,GB
https://openalex.org/A5039705639,Ariella Kristal,https://api.openalex.org/works?filter=author.id:A5039705639,6,37,US
https://openalex.org/A5080988332,Arkadiusz Lipiecki,https://api.openalex.org/works?filter=author.id:A5080988332,3,14,
